ProteinName	FullName	PDBs	SsLens	SeqLen	SsCount	SsAvgLen	SsLenSum	DomainCount
ACOX3_YARLI	Acyl-coenzyme A oxidase 3	5ys9	3,3,9,9,15,3,15,3,11,11,9,9,4,3,3,5,5,3,4,11,11,5,3,11,3,5,31,3,37,38,7,3,8,4,3,20,7,3,28,7,27,18,6,20,6,4,3,12,5	700	49	9,71428571428571	476	0
ACOX4_ARATH	Acyl-coenzyme A oxidase 4, peroxisomal	2ix5/2ix6	5,4,4,17,10,3,5,14,11,8,12,4,3,3,5,12,9,9,5,4,12,3,36,3,29,25,6,3,13,3,13	436	31	9,45161290322581	293	0
ACTPC_ACTFR	DELTA-actitoxin-Afr1a	3lim/3vwi/3w9p/3zwg/3zwj/4tsl/4tsn/4tso/4tsp/4tsq/4tsy/4wdc/5bpg/5gwf	3,3,10,14,10,3,8,3,9,8,9,9,10,7,13	179	15	7,93333333333333	119	0
ACY3_MOUSE	N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)	3nfz/3nh4/3nh5/3nh8	6,12,4,8,6,3,3,4,3,13,8,3,8,13,5,3,3,10,22,12,5,6,3,3,5,3,12	318	27	6,88888888888889	186	0
ADA_BOVIN	Adenosine deaminase	1krm/1ndv/1ndw/1ndy/1ndz/1o5r/1qxl/1uml/1v79/1v7a/1vfl/1w1i/1wxy/1wxz/2bgn/2e1w/2z7g	3,3,10,8,15,17,8,3,3,3,19,9,3,10,8,3,13,10,9,5,5,9,4,7,3,7,4,4,10,13,3,15	363	32	7,6875	246	0
ADO1_AGRDO	Toxin Ado1	1lmr	4,4	35	2	4	8	0
AGUA_CELJU	Extracellular xylan exo-alpha-(1->2)-glucuronosidase	1gqi/1gqj/1gqk/1gql	10,5,18,7,5,4,8,10,16,4,6,3,11,3,4,14,3,6,4,17,4,4,12,3,5,3,6,3,12,4,10,8,6,3,5,4,13,12,20,3,3,4,4,4,8,6,24,5,33,10,3,4	732	52	7,80769230769231	406	0
AGUA_ENTFA	Putative agmatine deiminase	2jer	4,7,4,15,5,7,5,3,4,4,7,4,3,3,9,8,3,3,8,4,12,6,3,5,5,12,5,3,6,11,7,4,3,4	365	34	5,76470588235294	196	0
AIG2C_ARATH	Protein AIG2 C	2jqv	7,7,8,3,3,12,9,12,9,24,4	165	11	8,90909090909091	98	0
ALADH_ARCFU	Alanine dehydrogenase	1omo/1vll	4,5,16,4,9,9,3,6,6,19,5,13,5,13,3,4,7,3,4,5,6,7,5,3,4,5,5,18,4	322	29	6,89655172413793	200	0
ALBA2_AERPE	DNA/RNA-binding protein Alba 2	2h9u/3u6y	3,12,7,15,16,3,15	102	7	10,1428571428571	71	0
ALBA2_SACS2	DNA/RNA-binding protein Alba 2	1udv/2a2y/2bky	4,3,13,7,16,3,13,12	89	8	8,875	71	0
ANDT_ANDAU	Androctonin	1cz6	4,3,4	25	3	3,66666666666667	11	0
AP2M1_BOVIN	AP-2 complex subunit mu	6qh6/6qh7	4,5,8,3,8,9,19,6,11,14,15,6,4,4,5,11,5,4,10,10,15,10,9,3,8,7,4,10	435	28	8,10714285714286	227	1
APX1_PEA	L-ascorbate peroxidase, cytosolic	1apx	21,12,4,3,4,3,13,15,8,8,4,5,7,4,10,16	250	16	8,5625	137	0
ARAA_ECOLI	L-arabinose isomerase	2ajt/2hxg/4f2d	4,7,3,19,6,13,7,9,5,4,6,14,6,20,6,8,5,9,14,3,3,21,4,8,4,13,3,10,5,3,3,4,4,10,13,7,10,8,10,6,15	500	41	8,09756097560976	332	0
ARGB_ECOLI	Acetylglutamate kinase	1gs5/1gsj/1oh9/1oha/1ohb/2wxb/2x2w	5,5,15,5,11,12,12,4,3,5,3,8,8,4,4,3,12,10,9,16,7,3,5,5	258	24	7,25	174	0
AROC_MYCTU	Chorismate synthase	2qhf	5,10,4,11,3,3,8,5,6,4,5,3,8,3,7,3,19,9,3,6,3,17,9,3,3,10,6,4,4,3,7,3,3,24,16	401	35	6,85714285714286	240	0
ASNO_STRCO	L-asparagine oxygenase	2og6/2og7	3,17,3,11,12,5,13,6,3,5,4,9,5,4,3,7,3,3,4,6,4,17,3,5,5,9,7,3,3	333	29	6,27586206896552	182	0
AT2A2_HUMAN	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	7bt2	3,7,10,8,18,3,3,28,6,3,4,3,4,11,4,3,3,4,7,3,11,27,4,17,18,6,3,4,4,5,14,8,4,3,3,13,4,6,12,3,4,9,10,8,5,7,6,4,16,3,10,3,7,13,10,5,10,3,3,5,10,4,13,5,3,6,7,6,4,41,9,6,3,3,27,3,4,3,7,3,4,19,5,3,19,3,4,11,15,15	1042	90	7,88888888888889	710	0
ATPD_YARLI	ATP synthase subunit delta, mitochondrial	5fl7	3,6,5,7,3,8,11,8,3	162	9	6	54	0
ATPE_MYCS2	ATP synthase epsilon chain	6pi4/7jg6/7jg7/7jg9/7jga	9,7,5,5,5,4,7,4,4,5,8,3,13	121	13	6,07692307692308	79	0
ATPG_YEAST	ATP synthase subunit gamma, mitochondrial	2wpd/3ofn/3zia/4b2q/6b8h/6cp3/6cp6	44,5,6,15,6,10,3,7,3,14,3,9,4,7,5,3,3,70	311	18	12,0555555555556	217	0
AUREO_STAAU	Bacteriocin aureocin A53	2n8o	7,3,7,10,3,12	51	6	7	42	0
BAMB_ECOLI	Outer membrane protein assembly factor BamB	2yh3/3p1l/5d0o/5ljo/6lyq/6lys/6sn9/6sob/6soj/7nd0/7nri	5,6,3,5,7,6,7,8,6,7,6,3,5,7,6,5,3,4,6,6,3,3,5,3,5,5,7,6,5,5,3,5,7,6,3,5,3,5	392	38	5,13157894736842	195	0
BARS_BACAM	Barstar	1a19/1ab7/1ay7/1b27/1b2s/1b2u/1b3s/1bgs/1brs/1bta/1btb/1l1k/1x1u/1x1w/1x1x/1x1y/2hxx/2za4/6pqk	6,3,11,10,8,5,3,13,6	90	9	7,22222222222222	65	0
BARW_HORVU	Barwin	1bw3/1bw4	8,3,4,6,3,3,3,5,8,4,3,4,4,5,10	125	15	4,86666666666667	73	1
BDS1_ANESU	Delta/kappa-actitoxin-Avd4a	1bds/2bds	3,3,4,4	43	4	3,5	14	0
BDS1_ANTEL	Kappa-actitoxin-Ael2a	1wqk/7bwi	4,8,3,5,6	42	5	5,2	26	0
BFRA_THEMA	Beta-fructosidase	1uyp/1w2t	3,14,9,3,12,7,11,10,13,11,12,14,9,8,8,10,10,3,5,10,3,4,6,6,6,10,4,3,16,7,5,5,10,6,6,16	432	36	8,19444444444444	295	0
BFRB_MYCTU	Ferritin BfrB	3qd8/3uno/7o6e	29,27,28,31,11	181	5	25,2	126	1
BLUB_RHIME	5,6-dimethylbenzimidazole synthase	2isj/2isk/2isl	13,12,3,6,20,9,10,20,5,8,11,3,4,4,5	227	15	8,86666666666667	133	0
BLVRB_HUMAN	Flavin reductase (NADPH)	1hdo/1he2/1he3/1he4/1he5/5oog/5ooh/6opl	6,12,7,3,3,6,8,5,16,5,3,3,3,16,6,4,6,4,10,3,5	206	21	6,38095238095238	134	0
BOLA_ECOLI	DNA-binding transcriptional regulator BolA	2dhm	12,4,6,3,9,5,5,5	105	8	6,125	49	0
BOXB_AROEV	Benzoyl-CoA oxygenase component B	3per/3pf7/3pm5/3q1g	3,3,21,6,4,4,5,3,3,3,22,4,28,13,3,3,10,11,39,6,16,3,8,3,8,8,4,27,3,3,7,3,10	473	33	9	297	0
BP06_BPT4	Baseplate wedge protein gp6	3h2t/3h3w/3h3y/5hx2/5iv5/5iv7	11,6,7,4,3,4,7,14,19,9,3,8,4,8,8,7,5,3,3,5,4,5,4	660	23	6,56521739130435	151	0
BP08_BPT4	Baseplate wedge protein gp8	1n7z/1n80/1n8b/1pdm/1tja/5hx2/5iv5/5iv7	4,14,4,6,4,10,7,3,6,7,8,7,6,5,3,3,8,7,6,6,4,4,4,4,4,4,9,4,3,12,4,3	334	32	5,71875	183	0
BP09_BPT4	Baseplate protein gp9	1pdp/1qex/1s2e/1tja/1zku/5iv5/5iv7	5,20,5,4,3,3,3,5,5,3,9,6,9,3,11,5,9,11,11,13,5,7,7,15	288	24	7,375	177	0
BP10_BPT4	Baseplate wedge protein gp10	5hx2/5iv5/5iv7	3,4,3,4,3,8,6,4,4,7,5,3,3,7	602	14	4,57142857142857	64	0
BR1YA_RANBO	Brevinin-1BYa	6g4i/6g4k/6g4u/6g4v/6g4x/6r95/6r96	18	24	1	18	18	0
BS222_STAPS	Bacteriocin BacSp222	5lwc	10,9,10,14	50	4	10,75	43	0
BTUF_ECOLI	Vitamin B12-binding protein	1n2z/1n4a/1n4d/2qi9/4dbl/4fi3/5ovw	3,9,4,5,4,6,5,9,3,11,3,3,22,3,7,3,3,8,3,4,6,6,3,8,3,3,4,4,12	266	29	5,75862068965517	167	1
CAIB_ECOLI	L-carnitine CoA-transferase	1xa3/1xa4/1xk6/1xk7/1xvt/1xvu/1xvv	5,11,6,3,4,3,5,5,3,11,6,3,4,7,8,3,7,3,3,24,6,8,8,3,6,6,11,3,4,13,10,4,3,6,5,5,3,7,9,3	405	40	6,175	247	0
CAIT_ECOLI	L-carnitine/gamma-butyrobetaine antiporter	2wsx/3hfx	12,39,3,4,9,15,3,14,19,4,32,19,47,4,10,10,32,4,3,10,3,27,5,20,31	504	25	15,16	379	0
CAPSD_TRSV	Capsid protein	1a6c	8,6,7,10,7,9,4,4,7,5,4,6,7,5,12,3,4,6,4,9,9,6,3,8,4,3,11,12,3,8,7,7,13,5,6,6,3,5,17,4	515	40	6,675	267	0
CAR18_HUMAN	Caspase recruitment domain-containing protein 18	1dgn	4,5,14,8,14,14,5	90	7	9,14285714285714	64	1
CARB_ECOLI	Carbamoyl-phosphate synthase large chain	1bxr	5,16,5,3,3,5,11,4,3,13,5,8,10,7,11,7,5,14,5,10,11,3,4,18,10,9,10,9,3,3,9,3,9,11,4,3,10,10,8,20,3,9,7,10,4,7,3,5,16,5,3,6,11,4,3,4,6,4,8,11,3,11,6,4,10,4,9,11,3,4,3,17,9,7,8,9,4,9,4,9,11,8,4,10,4,8,4,3,7,5,6,9,5,11,6	1073	95	7,27368421052632	691	3
CAS2_DESVH	CRISPR-associated endoribonuclease Cas2	3oq2	8,14,3,5,6,14,8,4,6,3	102	10	7,1	71	0
CAS2_ECOLI	CRISPR-associated endoribonuclease Cas2	4mak/4p6i/5dlj/5dqt/5dqz/5vvk	8,10,5,5,14,7,4,6,5,6	94	10	7	70	0
CATE_ECOLI	Catalase HPII	1cf9/1gg9/1gge/1ggf/1ggh/1ggj/1ggk/1iph/1p7y/1p7z/1p80/1p81/1qf7/1qws/1ye9/3p9p/3p9q/3p9r/3p9s/3pq2/3pq3/3pq4/3pq5/3pq6/3pq7/3pq8/3ttt/3ttu/3ttv/3ttw/3ttx/3vu3/4bfl/4enp/4enq/4enr/4ens/4ent/4enu/4env/4enw/6by0/6ztv/6ztw/6ztx	4,3,4,5,4,3,4,11,3,13,3,8,3,3,8,12,3,8,9,3,8,3,3,3,4,10,10,11,10,3,3,10,4,12,4,3,3,3,4,3,8,3,9,16,12,10,4,3,5,5,3,13,13,3,3,5,4,12,4,8,7,10,3,4,3	753	65	6,12307692307692	398	0
CBP_SACER	Calerythrin	1nya	12,3,13,3,21,12,3,18,4,10,11,5,8,3	177	14	9	126	4
CCA_ARCFU	CCA-adding enzyme	1r89/1r8a/1r8b/1r8c/1sz1/1tfw/1tfy/2dr5/2dr7/2dr8/2dr9/2dra/2drb/2zh1/2zh2/2zh3/2zh4/2zh5/2zh6/2zh7/2zh8/2zh9/2zha/2zhb/3ouy/3ov7/3ovb/3ovs/4x4n/4x4o/4x4p/4x4q/4x4r/4x4s/4x4t/4x4v	12,21,4,4,8,3,15,18,9,4,12,13,11,8,4,3,4,4,5,16,4,11,8,21,8,11,9,9,3,7,11,3,9,4,5,8	437	36	8,58333333333333	309	0
CCDB_ECOLI	Toxin CcdB	2vub/3g7z/3hpw/3vub/4vub	7,5,13,3,4,5,3,4,3,7,3,13	101	12	5,83333333333333	70	0
CGL3_COPCI	Galectin-3	2r0f/2r0h	5,4,5,7,8,7,4,6,8,7,8,8,4	164	13	6,23076923076923	81	1
CHAG_TRYCR	Chagasin	2fo8/2h7w/2nnr/2nqd/2oul/3cbj/3cbk/3e1z	4,3,5,8,3,4,3,8,4,9,12,10	110	12	6,08333333333333	73	0
CHI1_YERET	Chitinase 1	3oa5/4a5q	3,9,3,7,3,4,3,10,6,8,4,5,4,12,7,3,6,17,5,14,6,7,6,4,5,3,10,3,8,8,4,4,7,3,5,5,4,14,5,3,9,3,3	542	43	6,09302325581395	262	1
CISY_CHICK	Citrate synthase, mitochondrial	1csh/1csi/1csr/1css	23,4,5,4,5,4,7,3,10,14,9,11,4,7,3,28,9,13,3,10,12,15,13,13,20,10,3,22,3,7	433	30	9,8	294	0
CISY_ECOLI	Citrate synthase	1nxe/1nxg/1owb/1owc/4g6b/4jad/4jae/4jaf/4jag	4,11,3,3,4,15,3,4,7,10,13,7,9,5,3,3,27,3,10,3,12,11,13,11,4,3,3,14,3,11,6,11,25,4	427	34	8,17647058823529	278	0
CITEL_MYCTU	Citrate lyase subunit beta-like protein	1u5h/1u5v/1z6k/6aq4	7,3,7,8,3,10,5,11,4,5,7,5,6,6,8,16,4,14,7,3,7,15,5,3,12	273	25	7,24	181	0
CK054_HUMAN	Ester hydrolase C11orf54	1xcr	4,15,10,3,3,6,3,3,3,7,7,4,3,3,5,5,4,11,10,13,17,7,8,10,7,3,7,8,7	315	29	6,75862068965517	196	0
CLAMP_BPR69	Sliding clamp	1b77/1b8h	11,3,8,13,4,8,4,6,7,3,6,13,7,7,8,6,3,8,7,5	228	20	6,85	137	0
CLAMP_BPT4	Sliding clamp	1czd/3u5z/3u60/6drt	13,3,8,13,4,8,4,6,7,3,6,14,7,7,3,8,7,3,8,10,5,3	228	22	6,81818181818182	150	0
CMAS2_MYCTU	Cyclopropane mycolic acid synthase 2	1kpi/3hem	8,7,14,6,10,6,13,5,3,7,3,11,8,7,13,10,7,3,14,8,19,10	302	22	8,72727272727273	192	0
CNGK1_RHILO	Cyclic nucleotide-gated potassium channel mll3241	1u12/1vp6/2k0g/2kxl/2zd9/3beh/3cl1/3clp/3co2/4chv/4chw/4muv/6eo1/6i9d/6iax/6qcy/6qcz/6qd0/6qd1/6qd2/6qd3/6qd4	4,16,3,27,19,11,4,10,26,4,12,3,8,5,5,10,5,3,8,7,3,3,6,16,10,18	355	26	9,46153846153846	246	0
COAX_BURCJ	Type III pantothenate kinase	5b8h	6,10,9,3,7,14,3,3,3,3,13,16,10,11,8,3,5,28,8,7,11	266	21	8,61904761904762	181	0
COAX_LEGPH	Type III pantothenate kinase	3djc	6,10,9,13,3,7,14,3,3,13,17,10,10,3,27,7,4,3,11	256	19	9,10526315789474	173	0
COPE_YEAST	Coatomer subunit epsilon	3mv2/3mv3/6u3w	8,9,13,3,15,7,13,10,3,14,13,15,12,13,12,4,22,10,19	296	19	11,3157894736842	215	0
COTB2_STRMJ	Cyclooctat-9-en-7-ol synthase	4omg/4omh/5guc/5gue/6ggi/6ggj/6ggk/6ggl/7ao0/7ao1/7ao2/7ao3/7ao4/7ao5	3,3,15,15,3,14,19,3,15,20,9,11,12,9,24,4,22,20,3,3	307	20	11,35	227	0
COX7B_BOVIN	Cytochrome c oxidase subunit 7B, mitochondrial	1occ/1oco/1ocr/1ocz/1v54/1v55/2dyr/2dys/2eij/2eik/2eil/2eim/2ein/2occ/2y69/2ybb/2zxw/3abk/3abl/3abm/3ag1/3ag2/3ag3/3ag4/3asn/3aso/3wg7/3x2q/5b1a/5b1b/5b3s/5gpn/5iy5/5w97/5wau/5x19/5x1b/5x1f/5xdq/5xdx/5xth/5xti/5z84/5z85/5z86/5zco/5zcp/5zcq/6j8m/6juw/6jy3/6jy4/6nkn/6nmf/6nmp/7coh	27	80	1	27	27	0
COX7C_BOVIN	Cytochrome c oxidase subunit 7C, mitochondrial	1occ/1oco/1ocr/1ocz/1v54/1v55/2dyr/2dys/2eij/2eik/2eil/2eim/2ein/2occ/2y69/2ybb/2zxw/3abk/3abl/3abm/3ag1/3ag2/3ag3/3ag4/3asn/3aso/3wg7/3x2q/5b1a/5b1b/5b3s/5gpn/5iy5/5w97/5wau/5x19/5x1b/5x1f/5xdq/5xdx/5xth/5xti/5z84/5z85/5z86/5zco/5zcp/5zcq/6j8m/6juw/6jy3/6jy4/6nkn/6nmf/6nmp/7coh	4,29	63	2	16,5	33	0
CP51_YEAST	Lanosterol 14-alpha demethylase	4lxj/5eqb	15,23,3,6,12,7,6,9,13,12,21,6,17,6,10,5,26,3,7,31,14,3,4,13,5,4,4,4,6,4,3,18,4,4,8	530	35	9,6	336	0
CPYI_YEAST	Carboxypeptidase Y inhibitor	1wpx	3,11,4,9,3,4,7,11,12,7,4,9,3,3,3,6,10	219	17	6,41176470588235	109	0
CR2AA_BACTK	Pesticidal crystal protein Cry2Aa	1i5p	4,14,13,8,3,14,29,3,16,4,24,4,31,3,14,7,4,4,3,3,3,8,14,15,3,3,4,5,5,5,7,5,11,4,8,4,6,3,4,5,3,4,5,4,11,9,7,8,4,9,10,10	633	52	7,90384615384615	411	0
CS12A_FRATN	CRISPR-associated endonuclease Cas12a	6gtg	11,8,33,14,23,4,3,3,3,11,3,3,10,4,11,3,3,6,18,3,7,3,6,4,5,3,12,3,4,12,6,17,3,13,3,3,10,11,3,6,11,4,13,3,10,20,3,3,3,22,14,12,3,3,4,6,7,3,6,12,9,4,9,3,3,17,3,4,3,11,9,9,8,3,10,5,4,5,3,5,5,4,11,3,11,3,6,3,7,3,10,6,16,23,6,4,3,18,3,3,4,3,3,4,3,9,7,7,3,3,3,5,4,6,4,11,6,14,3,3,3,4,22,3,10	1300	125	7,16	895	0
CSGF_ECOLI	Curli production assembly/transport component CsgF	5m1u/6l7c/6lqh/6lqj/6si7/7brm	4,11,3,15,10,11,6	138	7	8,57142857142857	60	0
CTSR_GEOSE	Transcriptional regulator CtsR	3h0d	13,8,7,10,3,6,9,8,13,10,4,17	153	12	9	108	0
CTXI1_MESEU	Insectotoxin-I1	6ava	3,8,4,4	36	4	4,75	19	0
CX7A1_BOVIN	Cytochrome c oxidase subunit 7A1, mitochondrial	1occ/1oco/1ocr/1ocz/1v54/1v55/2dyr/2dys/2eij/2eik/2eil/2eim/2ein/2occ/2y69/2ybb/2zxw/3abk/3abl/3abm/3ag1/3ag2/3ag3/3ag4/3asn/3aso/3wg7/3x2q/5b1a/5b1b/5b3s/5gpn/5iy5/5w97/5wau/5x19/5x1b/5x1f/5xdq/5xdx/5xth/5xti/5z84/5z85/5z86/5zco/5zcp/5zcq/6j8m/6juw/6jy3/6jy4/6nkn/6nmf/6nmp/7coh	8,3,28	80	3	13	39	0
CYB_CERSP	Cytochrome b	2fyn/2qjk/2qjp/2qjy/5kkz/5kli	7,9,3,3,20,10,29,23,15,9,4,32,7,3,26,4,3,9,9,17,4,3,21,17,8,6	445	26	11,5769230769231	301	0
CYC2_CERSP	Cytochrome c2	1cxa/1cxc/2cxb	7,6,3,3,8,9,9,14	124	8	7,375	59	0
CYCP_RHOCA	Cytochrome c'	1cpq/1cpr/1eky/1nbb/1rcp	27,14,3,4,24,22	129	6	15,6666666666667	94	0
CYCP_RUBGE	Cytochrome c'	1jaf/2j8w/2j9b	26,15,3,3,4,24,22	129	7	13,8571428571429	97	0
CYSO_AERPE	Protein CysO	1wkv/3vsa/3vsc/3vsd/5b36/5b3a/6l0p/6l0q/6l0r/6l0s	3,3,4,11,3,4,10,8,3,4,7,3,7,3,11,5,12,7,9,7,3,3,11,9,12,6,3,13,7,3,4,5,15,16,8,3,8	389	37	6,83783783783784	253	0
CYSO_MYCTU	Sulfur carrier protein CysO	3dwg/3dwm	4,6,5,11,5,3,5,3,3,6	93	10	5,1	51	0
CYTM_HUMAN	Cystatin-M	4n6m/4n6n/4n6o	4,17,35,3,3,11,3,11	149	8	10,875	87	0
D63_SSV1	Protein D-63	1skv	32,24	63	2	28	56	0
DAPD_BRUSU	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	3eg4	12,4,15,4,3,13,4,3,5,7,3,4,3,3,3,9,10,6,6	284	19	6,15789473684211	117	0
DAPE_CORGL	Succinyl-diaminopimelate desuccinylase	3tx8	9,12,5,5,7,8,14,8,8,4,5,5,10,3,4,9,4,4,9,11,11,9,10,3,3,5,4,5,3,16	369	30	7,1	213	0
DAUA_PSEAE	FAD-dependent catabolic D-arginine dehydrogenase DauA	3nyc/3nye/3nyf/3sm8/6p9d/6pld	5,10,4,4,3,4,15,4,4,14,3,7,3,4,3,14,5,5,5,12,3,8,10,4,5,5,14,10,4,5,12,4,4,4	375	34	6,47058823529412	220	0
DCRLN_OREDC	Decoralin	2n9a	3,4	11	2	3,5	7	0
DEHA_BURSP	Fluoroacetate dehalogenase	1y37/3b12	6,11,7,4,5,6,3,14,8,12,3,8,6,6,4,8,10,3,11,14,8,6,5,5,3,11,4,16	304	28	7,39285714285714	207	1
DFPA_LOLVU	Diisopropyl-fluorophosphatase	1e1a/1pjx/2gvu/2gvv/2gvw/2gvx/2iao/2iap/2iaq/2iar/2ias/2iat/2iau/2iav/2iaw/2iax/3byc/3hlh/3hli/3i1c/3kgg/3li3/3li4/3li5/3o4p/3u0s/4o5s/4o5t	4,5,5,10,5,5,6,10,6,3,4,5,3,3,6,18,8,9,10,3,8,6,5,5,3,6,8,6,3,3	314	30	6,03333333333333	181	0
DHE2_CLOSY	NAD-specific glutamate dehydrogenase	1bgv/1hrd/1k89	13,12,5,5,5,11,12,11,17,3,7,15,3,4,15,3,3,3,16,4,13,4,4,13,7,4,3,4,9,3,3,9,3,4,15,25,20	450	37	8,37837837837838	310	0
DHSC_ECOLI	Succinate dehydrogenase cytochrome b556 subunit	1nek/1nen/2acz/2wdq/2wdr/2wdv/2wp9/2ws3/2wu2/2wu5	3,31,12,28,24	129	5	19,6	98	0
DKSA_ECOLI	RNA polymerase-binding transcription factor DksA	1tjl/5vsw/5w1t/7khe/7khi	5,34,3,33,4,6,15	151	7	14,2857142857143	100	0
DN7D_SULAC	DNA-binding protein 7d	1azp/1azq/1ca5/1ca6/1sap/1wd0/1wd1/1wto/1wtp/1wtq/1wtr/1wtv/1wtw/1wtx/1wvl/1xx8/1xyi/2xiw/4cj1/4cj2	6,6,3,7,8,8,3,11	66	8	6,5	52	0
DNABP_ALIF1	DNA-binding protein VF_0530	2jvw	11,7,3,10,15	80	5	9,2	46	0
DNAB_ECOLI	Replicative DNA helicase	1b79/1jwe/6kza/6qel/6qem	14,3,5,3,3,15,9,4,11,3,9,16,3,16,3,7,3,5,3,14,4,3,13,5,17,4,14,6,3,3,18,5,5,3,4,4,7,4,14,8,4	471	41	7,24390243902439	297	1
DNLI_PYRFU	DNA ligase	2cfm	12,14,3,5,12,11,12,13,3,13,12,11,11,18,6,7,6,9,5,3,10,13,3,8,7,11,11,5,5,13,5,8,10,3,10,7,11,3,5,4,5,4,3,4,5,3,16	561	47	8,04255319148936	378	0
DNS2_BURTA	Putative deoxyribonuclease-2	5unb	7,4,4,4,10,6,3,6,6,3,12,13,5,5,10,7,4,5,4,3,3,3,6,6,7,8,3,10	350	28	5,96428571428571	167	0
DPB3_SCHPO	DNA polymerase epsilon subunit C	5y26/5y27	8,3,28,3,10,6	87	6	9,66666666666667	58	0
DPS_LISIN	DNA protection during starvation protein	1qgh/2bjy/2bk6/2bkc/6hui/6hv1/6hvq/6hx2/6sev	3,25,28,7,29,24	156	6	19,3333333333333	116	0
DPS_MYCSM	DNA protection during starvation protein	1uvh/1vei/1vel/1veq/2yw6/2yw7	28,3,28,7,3,26,25,3	183	8	15,375	123	0
DSVA_DESVH	Sulfite reductase, dissimilatory-type subunit alpha	2v4j	5,4,14,15,3,4,3,4,3,14,5,4,3,10,4,3,11,5,3,6,4,10,8,4,4,3,3,3,3,5,9,7,17,8,7,3,3,3,7	437	39	6	234	1
DSVB_DESVH	Sulfite reductase, dissimilatory-type subunit beta	2v4j	6,8,6,7,4,14,4,7,13,3,4,3,15,3,6,3,8,7,6,8,8,3,5,6,3,8,17,8,8,3,6	381	31	6,7741935483871	210	1
DSVC_DESVH	Sulfite reductase, dissimilatory-type subunit gamma	2v4j	3,3,3,7,4,17,8,7,4,5	105	10	6,1	61	0
DTNK_BORBR	D-threonate kinase	4xfr	7,13,3,6,3,6,17,5,12,5,3,4,4,3,4,3,5,3,10,4,3,14,3,5,13,5,12,3,4,10,5,16,7,10,9,9,5,10	405	38	6,92105263157895	263	0
EAP2_EUCUL	Antifungal peptide 2	1p9g/1p9z	4,4,3,3,4,3	41	6	3,5	21	1
EMBR_MYCTU	Transcriptional regulatory protein EmbR	2fez/2ff4	4,3,4,12,4,9,16,3,4,3,6,3,17,12,3,25,14,12,19,11,19,3,4,3,9,4,5,5,6,4,6	388	31	8,12903225806452	252	1
END3_ECOLI	Endonuclease III	2abk	14,10,11,16,17,6,12,10,11,3,11,3,3,3	211	14	9,28571428571429	130	1
ESPR_MYCTU	Nucleoid-associated protein EspR	3qf3/3qwg/3qyx/3r1f/4ndw	11,10,8,3,10,4,17,10,17	132	9	10	90	0
EUTS_ECOLI	Bacterial microcompartment shell protein EutS	3i96/3ia0	5,9,7,10,12,8,6,19,3	111	9	8,77777777777778	79	1
FCTA_OXAFO	Formyl-CoA:oxalate CoA-transferase	1p5h/1p5r/1t3z/1t4c/1vgq/1vgr/2vjk/2vjl/2vjm/2vjn/2vjo/2vjp/2vjq	4,11,7,4,4,5,3,13,5,4,7,8,7,3,22,5,8,13,3,3,8,5,3,7,3,4,10,10,3,5,5,5,4,6,7,9	428	36	6,47222222222222	233	0
FCY1_YEAST	Cytosine deaminase	1ox7/1p6o/1rb7/1uaq/1ysb/1ysd/2o3k	17,6,6,4,9,4,7,10,9,7,4,13,7	158	13	7,92307692307692	103	1
FEL_CYPCA	Fish-egg lectin	4ruq/4rus	4,6,5,6,8,6,5,6,8,4,3,4,4,4,5,5,4,5,6,5,4,6,3,6,3,7,6,5	238	28	5,10714285714286	143	0
FERCR_ARCFU	Ferric-chelate reductase (NAD(P)H)	1i0r/1i0s	6,7,8,5,7,9,9,8,3,3,14,15,8,3,3	169	15	7,2	108	0
FKBPL_METJA	Long-type peptidyl-prolyl cis-trans isomerase	3pr9/3pra/3prb/3prd	10,6,6,4,4,9,6,3,3,5,6,4,9,5,11,12,5,5,3,15,9	231	21	6,66666666666667	140	1
FKBPS_METTL	Short-type peptidyl-prolyl cis-trans isomerase	1ix5	4,3,7,4,8,4,4,7,8,5,4	151	11	5,27272727272727	58	1
FLEN_PSEAE	Antiactivator FleN	5j1j	6,14,6,5,5,4,3,3,10,4,7,3,9,8,18,9,16,9,9,4,15,8,3	280	23	7,73913043478261	178	0
FOLB_STAAU	Dihydroneopterin aldolase	1dhn/1rri/1rrw/1rry/1rs2/1rs4/1rsd/1rsi/1u68/2dhn/2nm2/2nm3	11,3,6,11,6,3,12,3,15,12,8	121	11	8,18181818181818	90	0
FOLX_ECOLI	Dihydroneopterin triphosphate 2'-epimerase	1b9l	15,5,12,5,3,13,4,12,10,11	120	10	9	90	0
FPRA_METTM	Type A flavoprotein FprA	2ohh/2ohi/2ohj	4,3,3,3,4,4,15,3,4,7,3,10,5,3,3,6,3,6,3,3,15,3,13,3,4,3,4,12,7,3,14,6,9,6,12,3,12,11,12,18	404	40	6,625	265	1
FRLB_BACSU	Fructosamine deglycase FrlB	3eua	3,10,6,4,10,6,7,10,12,7,5,6,3,17,33,4,3,9,4,3,4,4,5,14,5,3,26	328	27	8,25925925925926	223	2
