ProteinName	FullName	PDBs	SsLens	SeqLen	SsCount	SsAvgLen	SsLenSum	DomainCount
BGLK_LISMO	Beta-glucoside kinase	4htl	6,9,8,13,10,4,3,9,5,12,18,3,4,4,4,12,3,9,25,7,4,9,4,14	294	24	8,29166666666667	199	0
BID_MOUSE	BH3-interacting domain death agonist	1ddb/2voi	13,3,8,21,3,8,7,13,21,14,8	195	11	10,8181818181818	119	0
BIEA_RAT	Biliverdin reductase A	1gcu/1lc0/1lc3	7,10,4,7,3,6,8,3,10,6,13,4,4,10,11,4,4,11,10,3,9,8,10,3,13,24	295	26	7,88461538461539	205	0
BLE_STRHI	Bleomycin resistance protein	1byl/1xrk/2zhp	12,10,5,8,7,3,7,8,3,5,3,7,6	124	13	6,46153846153846	84	1
BMRR_BACSU	Multidrug-efflux transporter 1 regulator	1exi/1exj/1r8e/3d6y/3d6z/3d71/3q1m/3q2y/3q3d/3q5p/3q5r/3q5s/7ckq	3,8,9,3,4,4,10,7,40,3,5,7,4,11,5,3,6,6,10,17,12,3,9	278	23	8,21739130434783	189	1
BPL_METJA	Putative biotin ligase	2ej9	6,10,7,3,3,9,16,4,6,12,10,3,5,5,20,11,3,6,9,8,6,3,4	237	23	7,34782608695652	169	1
BTUB_ECOLI	Vitamin B12 transporter BtuB	2gsk	3,3,5,7,3,4,4,4,3,5,3,7,3,8,4,8,9,13,12,3,32,3,16,19,3,17,17,3,3,17,12,15,12,5,4,14,19,21,14,12,10,5,4,5,24,9	614	46	9,26086956521739	426	0
CAB39_HUMAN	Calcium-binding protein 39	3gni/4fzf/4o27	16,3,21,4,14,7,3,15,7,8,3,12,9,4,5,16,10,11,16,3,7,10,16,9,10,3,14	341	27	9,48148148148148	256	0
CADF1_PLAFX	Cofilin/actin-depolymerizing factor homolog 1	3q2b	13,10,9,10,8,7,15,3,4	122	9	8,77777777777778	79	1
CAPSD_BPP22	Major capsid protein	2m5s/2xyy/2xyz/5uu5	4,4,6,6,5,8,4,27,8,15,5,11,3,4,5,3,4,5,4,3,3,6,10,3,10,9,4,3,3,7,5,5,3,7,9,8,6,6	430	38	6,34210526315789	241	0
CAPSD_BPPF3	Capsid protein G8P	1ifp	42	44	1	42	42	0
CAPSD_BPPH6	Major outer capsid protein	5muu/6hy0	17,10,10,10,3,10,7,5,3,14,12,12	149	12	9,41666666666667	113	0
CAPSD_BPPHS	Capsid protein F	1kvp	4,7,12,12,4,11,15,3,3,3,3,14,3,6,19,7,10,4,4,12,12,4,4,3,4,4,4,3,4,3,3,5,7,14,5	427	35	6,71428571428571	235	0
CAPSD_BPPM2	Major capsid protein P2	2vvf/2w0c	4,6,15,3,8,8,9,5,3,6,3,7,10,12,6,8,10,8,10,6,3,3,9,12	269	24	7,25	174	0
CAPSD_BPPRD	Major capsid protein P3	1cjd/1gw7/1hb5/1hb7/1hb9/1hqn/1hx6/1w8x	17,13,4,16,3,4,8,6,12,4,3,3,17,6,3,4,3,17,4,4,11,4,11,8,3,12,3,5,3,4,9,12	395	32	7,375	236	0
CASP9_HUMAN	Caspase-9	1nw9/3d9t/4rhw/5wvc/5wve	9,7,6,8,12,11,11,5,3,7,3,14,8,13,3,12,3,3,3,6,3,8,3,7,3,3,13,13,4,5,3	416	31	6,83870967741935	212	1
CCDA_ECOLI	Antitoxin CcdA	2adl/2adn/2h3a/2h3c/3g7z/3hpw	5,3,6,14,22,5	72	6	9,16666666666667	55	0
CCR5_HUMAN	C-C chemokine receptor type 5	2l87/2mzx/2rll/2rrs/5yd3/5yd4/5yd5/6fgp/6meo/6met	4,4,35,28,35,4,24,6,6,3,16,18,33,20,3,8,12	352	17	15,2352941176471	259	0
CDAT8_METKA	tRNA(cytosine(8)) deaminase	3g8q	4,4,7,6,7,3,8,6,8,6,6,7,5,14,7,3,9,11,5,5,11,3,11,13,3,9,8	278	27	7	189	2
CDNC_ECOM1	Cyclic AMP-AMP-AMP synthase	6p80	11,24,7,4,8,4,15,3,3,3,6,3,8,3,4,4,14,19,13,15,3,3,23,12	321	24	8,83333333333333	212	0
CDNE_RHOMG	Cyclic UMP-AMP synthase	6e0k/6e0l	7,15,4,4,3,13,6,16,3,3,7,15,3,7,4,14,17,9,3,14,3,9,17	288	23	8,52173913043478	196	0
CM2_MAIZE	Chorismate mutase 2, cytosolic	6h3p	22,3,3,4,15,3,3,10,4,20,11,9,8,19,3,10,13	253	17	9,41176470588235	160	1
CNRG_BOVIN	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma	2ju4/3jab/6mzb/7jsn	4,4,4,4,4,5,6	87	7	4,42857142857143	31	0
COFE_ARCFU	Coenzyme F420:L-glutamate ligase	2phn	5,6,5,7,3,3,10,9,6,3,4,3,3,3,3,16,10,14,4,3,13,4,6,3,9	249	25	6,2	155	0
COL_PIG	Colipase	1lpa/1lpb/1n8s/1pcn/1pco	4,4,3,4,5,4,7,5,6,6	112	10	4,8	48	0
COX1_BOVIN	Cytochrome c oxidase subunit 1	1occ/1oco/1ocr/1ocz/1v54/1v55/2dyr/2dys/2eij/2eik/2eil/2eim/2ein/2occ/2y69/2ybb/2zxw/3abk/3abl/3abm/3ag1/3ag2/3ag3/3ag4/3asn/3aso/3wg7/3x2q/5b1a/5b1b/5b3s/5gpn/5iy5/5w97/5wau/5x19/5x1b/5x1f/5xdq/5xdx/5xth/5xti/5z84/5z85/5z86/5zco/5zcp/5zcq/6j8m/6juw/6jy3/6jy4/6nkn/6nmf/6nmp/7coh	5,30,3,3,17,5,9,9,13,30,3,32,3,34,14,4,3,13,15,24,7,11,17,27,3,3,31,4,3,3	514	30	12,6	378	0
COX2_THETH	Cytochrome c oxidase subunit 2	1xme/2cua/2fwl/2lln	3,5,5,3,5,9,10,12,5,4,4,6,6,3,7	135	15	5,8	87	0
COX41_BOVIN	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	1occ/1oco/1ocr/1ocz/1v54/1v55/2dyr/2dys/2eij/2eik/2eil/2eim/2ein/2occ/2y69/2ybb/2zxw/3abk/3abl/3abm/3ag1/3ag2/3ag3/3ag4/3asn/3aso/3wg7/3x2q/5b1a/5b1b/5b3s/5gpn/5iy5/5w97/5wau/5x19/5x1b/5x1f/5xdq/5xdx/5xth/5xti/5z84/5z85/5z86/5zco/5zcp/5zcq/6j8m/6juw/6jy3/6jy4/6nkn/6nmf/6nmp/7coh	3,3,9,3,11,4,26,3,13,3	169	10	7,8	78	0
CPHB_SYNY3	Cyanophycinase	3en0	4,3,9,3,5,15,5,5,9,5,8,11,7,4,8,3,5,4,10,6,5,9,5,9,3,3	271	26	6,26923076923077	163	0
CRCB_BORPE	Putative fluoride ion transporter CrcB	5a40/5nkq/6bqo	25,4,23,7,5,13,29	128	7	15,1428571428571	106	0
CRIP1_RAT	Cysteine-rich protein 1	1iml	3,3,4,4,4,4,5,3	77	8	3,75	30	1
CSN2_HUMAN	COP9 signalosome complex subunit 2	6r7f/6r7h	9,14,18,17,15,15,16	443	7	14,8571428571429	104	1
CWC22_HUMAN	Pre-mRNA-splicing factor CWC22 homolog	5mqf	5,23,9,14,3,14,21,16,12,21,16,15,3,3,4,15,16,11,17,3,13,16,3,16,5,4,18,9,14,3,7	908	31	11,258064516129	349	2
CYNS_ECOLI	Cyanate hydratase	1dw9/1dwk/2iu7/2iuo/2iv1/2ivb/2ivg/2ivq	16,5,3,8,10,6,4,24,17,15	156	10	10,8	108	0
CYOC_ECOLI	Cytochrome bo(3) ubiquinol oxidase subunit 3	1fft	7,4,9,11,3,3,4,26,9,4,12,19,8	204	13	9,15384615384615	119	0
CYSD_ALLVD	Cytochrome subunit of sulfide dehydrogenase	1fcd	6,3,4,13,5,12,14,4,3,12,8,3,13	199	13	7,69230769230769	100	0
CYSQ_MYCTU	3'-phosphoadenosine 5'-phosphate phosphatase	5djf	23,3,23,5,4,10,4,8,3,9,4,11,5,7,9,5,13,3,3,4,3,10	267	22	7,68181818181818	169	0
D39U1_HUMAN	Epimerase family protein SDR39U1	4b4o	5,12,8,3,7,5,24,8,3,13,12,3,11,3,13,6,12,8,8,5,8	293	21	8,42857142857143	177	0
DAPAT_CHLTR	LL-diaminopimelate aminotransferase	3asa	4,15,14,3,9,3,5,12,7,9,7,3,8,13,5,3,3,3,6,3,4,12,13,19,4,9,9,3,4,3,4,12	394	32	7,21875	231	0
DAPB_THEMA	4-hydroxy-tetrahydrodipicolinate reductase	1vm6	5,12,7,4,5,3,11,4,10,5,16,9,9,5,7,11,14,4,5	216	19	7,68421052631579	146	0
DESVI_STRVZ	dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase	3bxo	12,15,5,10,8,10,4,6,4,13,9,8,12,12,12,10,8,6	237	18	9,11111111111111	164	0
DGDA_BURCE	2,2-dialkylglycine decarboxylase	1d7r/1d7s/1d7u/1d7v/1dgd/1dge/1dka/1m0n/1m0o/1m0p/1m0q/1z3z/1zc9/1zob/1zod/2dkb	10,4,3,4,4,13,13,6,16,5,5,3,3,4,3,6,15,6,3,3,11,5,4,4,5,4,5,9,16,22,7,9,11,3,4,18	433	36	7,38888888888889	266	0
DH4C_PSEPU	4-cresol dehydrogenase [hydroxylating] flavoprotein subunit	1dii/1diq/1wve/1wvf	15,3,8,3,4,5,14,6,4,5,4,10,3,3,6,4,7,3,4,3,4,3,8,10,3,13,5,7,3,3,11,11,18,4,4,8,7,6,5,17,5,13,20,3,3,7,14,3	521	48	6,91666666666667	332	1
DHBE_BACSU	2,3-dihydroxybenzoate-AMP ligase	1md9/1mdb/1mdf	9,12,6,4,18,4,3,12,4,10,9,11,5,3,3,7,4,5,15,4,5,7,4,4,11,5,13,7,4,4,8,3,3,6,4,5,6,7,9,3,6,3,3,3,8,11,13,10,3,5,13	539	51	6,74509803921569	344	0
DHPH_RHOSO	Phenylalanine dehydrogenase	1bw9/1bxg/1c1d/1c1x	5,9,9,12,21,8,3,17,6,10,3,18,5,12,5,9,6,5,6,3,3,9,4,10,9,15,15	356	27	8,77777777777778	237	0
DHPON_PAENI	2,6-dihydropseudooxynicotine hydrolase	2jbw	5,7,8,21,19,16,3,3,8,8,3,7,9,5,3,14,11,12,6,3,10,11,3,6,3,9,3,6,6,14,3	367	31	7,90322580645161	245	0
DHPR_DICDI	Dihydropteridine reductase	3orf	5,12,8,6,12,6,26,10,4,17,3,8,6,3,13,3,7,6	231	18	8,61111111111111	155	0
DHX8_HUMAN	ATP-dependent RNA helicase DHX8	2eqs/3i4u/5mqf/6hys/6hyt/6hyu	9,5,4,4,3,4,4,10,6,11,3,3,7,3,6,5,10,7,11,3,9,15,5,3,6,10,6,3,16,6,7,4,5,15,5,16,3,6,6,6,4,6,7,7,8,4,3,7,7,3,9,14,3,6,3,12,11,3,9,3,14,6,20,11,3,4,7,4,21,7	1220	70	7,08571428571429	496	3
DJ1B_DROME	Protein dj-1beta	4e08	6,13,11,3,3,3,5,9,12,5,6,6,7,5,4,3,13,11	187	18	6,94444444444444	125	0
DJ1D_ARATH	Protein DJ-1 homolog D	3uk7/4ofw/4ogg	5,13,5,5,4,4,3,3,5,5,12,3,6,3,6,4,6,3,11,4,5,14,5,5,4,4,3,5,5,12,3,3,7,3,6,3,3,3,12,3	388	40	5,45	218	2
DLYKI_BACSU	Probable D-lyxose ketol-isomerase	2y0o	10,4,3,8,10,6,17,6,5,4,17,3,4	167	13	7,46153846153846	97	0
DPO3B_ECOLI	Beta sliding clamp	1jqj/1jql/1mmi/1ok7/1unn/2pol/2xur/3bep/3d1e/3d1f/3d1g/3f1v/3pwe/3q4j/3qsb/5fkw/5m1s/6fvl	5,11,3,3,7,7,10,6,10,7,6,6,3,6,11,3,4,7,7,10,6,9,3,6,8,6,3,6,12,7,7,7,4,6,11,7,3,5,8	366	39	6,56410256410256	256	0
DPO3B_HELPY	Beta sliding clamp	4rki/4s3i/5fxt	4,11,3,3,7,7,10,5,6,9,6,6,6,3,6,9,3,3,7,7,9,13,10,8,7,8,3,7,11,7,10,5,6,9,10,5,3,4	374	38	6,73684210526316	256	0
DPRE1_MYCTU	Decaprenylphosphoryl-beta-D-ribose oxidase	4p8l/4p8t	7,7,13,3,4,4,5,5,5,8,3,3,7,4,4,7,4,3,7,8,9,9,4,7,3,8,3,3,3,4,4,10,8,4,9,3,13,5,10,14,3,7,11,5	461	44	6,13636363636364	270	1
DRAXI_HUMAN	Draxin	6fkq	3,3	349	2	3	6	0
DTHAD_DELSH	D-threo-3-hydroxyaspartate dehydratase	3wqc/3wqd/3wqe/3wqf/3wqg/4pb3/4pb4/4pb5	7,18,5,3,9,6,9,4,3,9,6,14,16,13,6,5,24,4,6,4,3,6,3,11,3,5,4,4,3,3,10,5,4,5,6,6,7	380	37	7	259	0
DUS23_HUMAN	Dual specificity protein phosphatase 23	2img/4erc	4,5,9,6,3,3,5,16,5,4,15,11,14	150	13	7,69230769230769	100	1
DUS28_MOUSE	Dual specificity phosphatase 28	2hcm	6,5,5,6,6,3,4,16,10,14,11,16	163	12	8,5	102	1
E3GL_ADE06	Early E3 18.5 kDa glycoprotein	4e5x	9,9,9,11,8,8,8,5	159	8	8,375	67	0
ECFA1_THEMA	Energy-coupling factor transporter ATP-binding protein EcfA1	4hlu	6,10,5,9,6,7,4,3,3,6,4,11,3,13,7,15,5,3,6,6,7,3,9,5	259	24	6,5	156	1
EIF1A_HUMAN	Probable RNA-binding protein EIF1AD	2dgy/6zxf/6zxg/6zxh	12,10,5,5,6,11,7,3	165	8	7,375	59	1
ELBP_ECOLX	Heat-labile enterotoxin B chain	1htl/1lta/1ltb/1lti/1lts/1ltt/5lzi	5,8,6,5,4,3,17,21	124	8	8,625	69	0
ELOB_MOUSE	Elongin-B	2fnj	9,8,12,3,5,4,11,3	118	8	6,875	55	1
EMRD_ECOLI	Multidrug resistance protein D	2gfp	26,3,18,5,5,50,22,19,28,16,13,15,5,26,5,22,22	394	17	17,6470588235294	300	0
EMRE_ECOLI	Multidrug transporter EmrE	3b5d/3b61/3b62	16,17,21,16	110	4	17,5	70	0
EMRE_HUMAN	Essential MCU regulator, mitochondrial	6k7x/6k7y/6o58/6o5b/6wdo/6xjv/6xjx	3,4,19,3	107	4	7,25	29	0
END4_MYCTU	Probable endonuclease 4	5zhz	4,8,8,6,3,4,20,6,3,14,4,7,11,3,5,6,9,3,4,3,11,3,3,11	252	24	6,625	159	0
ENDA_THEAC	tRNA-splicing endonuclease	2ohc/2ohe	4,6,8,3,3,9,5,8,11,5,9,5,3,5,6,8,3,5,5,4,7,11,4,3,8,6,4,13,8,9	289	30	6,26666666666667	188	0
ENLYS_BPT4	Endolysin	102l/104l/107l/108l/109l/110l/111l/112l/113l/114l/115l/118l/119l/120l/122l/123l/125l/126l/127l/128l/129l/130l/131l/137l/138l/139l/140l/141l/142l/143l/144l/145l/146l/147l/149l/150l/151l/152l/155l/156l/157l/158l/159l/160l/161l/162l/163l/164l/165l/166l/167l/168l/169l/170l/171l/172l/173l/174l/175l/176l/177l/178l/180l/181l/182l/183l/184l/185l/186l/187l/188l/189l/190l/191l/192l/195l/196l/197l/198l/199l/1b6i/1c60/1c61/1c62/1c63/1c64/1c65/1c66/1c67/1c68/1c69/1c6a/1c6b/1c6c/1c6d/1c6e/1c6f/1c6g/1c6h/1c6i/1c6j/1c6k/1c6l/1c6m/1c6n/1c6p/1c6q/1c6t/1ctw/1cu0/1cu2/1cu3/1cu5/1cu6/1cup/1cuq/1cv0/1cv1/1cv3/1cv4/1cv5/1cv6/1cvk/1cx6/1cx7/1d2w/1d2y/1d3f/1d3j/1d3m/1d3n/1d9w/1dya/1dyb/1dyc/1dyd/1dye/1dyf/1dyg/1epy/1g06/1g07/1g0g/1g0j/1g0k/1g0l/1g0m/1g0p/1g0q/1g1v/1g1w/1i6s/1jqu/1jtm/1jtn/1kni/1ks3/1kw5/1kw7/1ky0/1ky1/1l00/1l01/1l02/1l03/1l04/1l05/1l06/1l07/1l08/1l09/1l0j/1l0k/1l10/1l11/1l12/1l13/1l14/1l15/1l16/1l17/1l18/1l19/1l20/1l21/1l22/1l23/1l24/1l25/1l26/1l27/1l28/1l29/1l30/1l31/1l32/1l33/1l34/1l35/1l36/1l37/1l38/1l39/1l40/1l41/1l42/1l43/1l44/1l45/1l46/1l47/1l48/1l49/1l50/1l51/1l52/1l53/1l54/1l55/1l56/1l57/1l58/1l59/1l60/1l61/1l62/1l63/1l64/1l65/1l66/1l67/1l68/1l69/1l70/1l71/1l72/1l73/1l74/1l75/1l76/1l77/1l79/1l80/1l81/1l82/1l83/1l84/1l85/1l86/1l87/1l88/1l89/1l90/1l91/1l92/1l93/1l94/1l95/1l96/1l97/1l98/1l99/1lgu/1lgw/1lgx/1li2/1li3/1li6/1llh/1lpy/1lw9/1lwg/1lwk/1lyd/1lye/1lyf/1lyg/1lyh/1lyi/1lyj/1nhb/1ov5/1ov7/1ovh/1ovj/1ovk/1owy/1owz/1oyu/1p2l/1p2r/1p36/1p37/1p3n/1p46/1p56/1p5c/1p64/1p6y/1p7s/1pqd/1pqi/1pqj/1pqk/1pqm/1pqo/1qs5/1qs9/1qsb/1qsq/1qt3/1qt4/1qt5/1qt6/1qt7/1qt8/1qtb/1qtc/1qtd/1qth/1qtv/1qtz/1qud/1qug/1quh/1quo/1ssw/1ssy/1swy/1swz/1sx2/1sx7/1t6h/1t8a/1t8f/1tla/1xep/1zur/1zwn/1zyt/200l/201l/206l/209l/211l/212l/213l/214l/215l/216l/217l/218l/219l/220l/221l/222l/223l/224l/225l/226l/227l/228l/229l/230l/231l/232l/233l/234l/235l/236l/237l/238l/239l/240l/241l/242l/243l/244l/245l/246l/247l/248l/249l/250l/251l/252l/253l/254l/255l/256l/257l/258l/259l/260l/2a4t/2b6t/2b6w/2b6x/2b6y/2b6z/2b70/2b72/2b73/2b74/2b75/2cuu/2f2q/2f32/2f47/2huk/2hul/2hum/2igc/2l78/2lc9/2lcb/2lzm/2ntg/2nth/2o79/2ou8/2ou9/2q9d/2q9e/2qar/2qb0/2rbn/2rbo/2rbp/2rbq/2rbr/2rbs/3c7w/3c7y/3c7z/3c80/3c81/3c82/3c83/3c8q/3c8r/3c8s/3cdo/3cdq/3cdr/3cdt/3cdv/3dmv/3dmx/3dmz/3dn0/3dn1/3dn2/3dn3/3dn4/3dn6/3dn8/3dna/3f8v/3f9l/3fa0/3fad/3fi5/3g3v/3g3w/3g3x/3gui/3guj/3guk/3gul/3gum/3gun/3guo/3gup/3hh3/3hh4/3hh5/3hh6/3ht6/3ht7/3ht8/3ht9/3htb/3htd/3htf/3htg/3hu8/3hu9/3hua/3huk/3huq/3hwl/3jr6/3k2r/3l2x/3l64/3lzm/3run/3sb5/3sb6/3sb7/3sb8/3sb9/3sba/4e97/4ekp/4ekq/4ekr/4eks/4htt/4i7k/4i7l/4i7m/4i7n/4i7o/4i7p/4i7q/4i7r/4i7s/4i7t/4lzm/4s0w/4w51/4w52/4w53/4w54/4w55/4w56/4w57/4w58/4w59/4yx7/4yxa/5g27/5i14/5jdt/5jea/5jgn/5jgr/5jgu/5jgv/5jgx/5jgz/5jws/5jwt/5jwu/5jwv/5jww/5kgr/5khz/5ki1/5ki2/5ki3/5ki8/5kig/5kii/5kim/5kio/5lwo/5lzm/5v7d/5v7e/5v7f/5vnq/5vnr/5xpe/5xpf/6lzm/6u0b/6u0c/6u0f/7lzm	9,6,3,4,7,12,3,3,3,12,6,14,5,8,8,3,5,13,3,3	164	20	6,5	130	0
ENLYS_BPT5	L-alanyl-D-glutamate peptidase	2mxz	8,3,11,3,5,4,3,3,3,8,18,4,3	137	13	5,84615384615385	76	0
ENLYS_BPT7	Endolysin	1lba	6,10,4,3,3,3,3,7,3,17,4,3,3,7	151	14	5,42857142857143	76	1
ENLYS_LAMBD	Endolysin	1am7/1d9u/3d3d	11,7,4,3,6,14,6,8,3,14	158	10	7,6	76	0
EOLA1_MOUSE	Protein EOLA1	6kir/6kis/6kit	10,6,6,5,11,7,11,15,11,16,8,3	157	12	9,08333333333333	109	1
ESIB_ECOL6	Secretory immunoglobulin A-binding protein EsiB	4bwr	9,13,3,13,13,3,13,13,3,13,13,3,13,13,3,13,13,3,12,13,13,13,13,13,16,13,3,13,13,3,15,11,18,10	490	34	10,6470588235294	362	0
EST2_PSEFL	Carboxylesterase 2	1auo/1aur	3,7,8,5,3,3,3,3,3,20,3,6,11,6,4,6,3,12,7,3,15	218	21	6,38095238095238	134	0
EUTL_ECOLI	Bacterial microcompartment shell protein EutL	3gfh/3i82	9,6,8,14,7,3,9,15,3,5,9,4,6,14,6,7,3,15	219	18	7,94444444444444	143	2
EXBD_ECOLI	Biopolymer transport protein ExbD	2pfu/5sv1/5zfu/5zfv/6tyi	16,3,5,4,3,8,3,5,13	141	9	6,66666666666667	60	0
FAA32_MYCS2	Long-chain-fatty-acid--AMP ligase FadD32	5d6j/5d6n	5,11,8,5,6,18,4,12,4,3,11,5,8,3,4,3,6,6,4,5,15,3,3,7,4,3,6,7,3,10,4,11,3,3,6,3,6,3,5,5,3,6,7,7,8,11,7,3,3,3,11,8,3,5,3,8,3,16,7,3,8,4	630	62	6,09677419354839	378	0
FBPAP_PYRNV	Fructose-1,6-bisphosphate aldolase/phosphatase	3t2c/3t2d/3t2f	9,3,16,8,10,17,3,4,8,13,4,9,4,7,7,8,8,5,5,3,5,4,6,5,3,4,4,3,3,10,7,18,4,6,16	399	35	7,11428571428571	249	0
FCGRN_HUMAN	IgG receptor FcRn large subunit p51	3m17/3m1b/4k71/4n0f/4n0u/5bjt/5bxf/6c97/6c99/6fgb/6la6/6la7/6qio/6qip/7c9v	11,8,7,3,5,22,3,10,3,9,7,3,12,3,10,12,4,8,3,14,7,4,6,3,10,3,7,3,3	365	29	7	203	1
FDHA_DESGI	Formate dehydrogenase subunit alpha	1h0h	7,3,6,6,4,5,3,19,4,5,5,13,4,11,5,7,4,10,5,3,4,14,7,3,3,4,9,8,12,3,5,17,3,4,6,8,4,12,7,9,6,4,3,8,9,3,3,7,3,4,5,18,5,4,9,4,3,3,3,3,3,3,6,4,4,3,5,5,4,3,6,4,6,4,7,6,9,3,3,6,3,4,5,7	1012	84	5,84523809523809	491	1
FDHB_DESGG	Formate dehydrogenase subunit beta	1h0h	6,3,10,3,9,9,6,4,3,5,7,4,5,3,5,15,4,8,3	215	19	5,89473684210526	112	2
FER1_AZOVI	Ferredoxin-1	1a6l/1axq/1b0t/1b0v/1d3w/1f5b/1f5c/1fd2/1fda/1fdb/1fdd/1fer/1ff2/1frh/1fri/1frj/1frk/1frl/1frm/1frx/1ftc/1g3o/1g6b/1gao/1pc4/1pc5/2fd2/5fd1/6fd1/6fdr/7fd1/7fdr	3,3,5,3,3,3,3,3,3,4,9,4,4	107	13	3,84615384615385	50	2
FER1_DESAF	Ferredoxin-1	1dax/1dfd/1fxr	4,5,3,4,3,10,3,4	65	8	4,5	36	1
FER_MYCSM	Ferredoxin	2v2k	3,3,5,3,3,3,3,3,5,7,4,4	106	12	3,83333333333333	46	1
FER_PEPAS	Ferredoxin	1dur	3,3,3,5,3	54	5	3,4	17	2
FIMI_ECOLI	Fimbrin-like protein FimI	6swh	4,9,6,3,3,3,10,4,5,5,9,11,3,8	179	14	5,92857142857143	83	0
FOSX_LISMO	Fosfomycin resistance protein FosX	2p7p	10,12,5,3,3,6,7,5,3,11,3,5,3,5,4	133	15	5,66666666666667	85	1
FRDC_ECOLI	Fumarate reductase subunit C	1kf6/1kfy/1l0v/2b76/3p4p/3p4q/3p4r/3p4s/5vpn	3,11,19,12,23,4,6,23	131	8	12,625	101	0
FSH1_YEAST	Family of serine hydrolases 1	1ycd	5,7,9,5,3,3,9,4,3,14,6,16,7,3,3,3,7,3,14,11,15	243	21	7,14285714285714	150	0
FTNA_ECOLI	Bacterial non-heme ferritin	1eum/4xgs/4ztt	30,27,28,31,13	165	5	25,8	129	1
FUCM_MOUSE	Fucose mutarotase	2wcu	9,5,4,3,5,11,4,5,5,11,3,9,7,5	153	14	6,14285714285714	86	0
FUMI_SPHMC	Aminopentol aminotransferase	6hbs/6hbv	13,3,6,4,6,3,11,12,8,16,5,4,4,10,6,3,14,5,3,5,5,3,6,16,23,5,4,12,3,20,3	422	31	7,7741935483871	241	0
G3PP_PYRHO	Glyceraldehyde 3-phosphate phosphatase	2hoq	4,18,15,8,18,11,6,10,3,5,4,11,3,6,6,5,4,5,6,8	241	20	7,8	156	0
G6PI_VIBCH	Glucose-6-phosphate isomerase	3hjb	3,13,6,4,4,4,3,13,10,4,3,20,5,3,9,3,5,8,3,6,3,18,6,6,7,3,3,3,7,20,3,14,7,3,13,3,10,3,8,18,10,11,7,21,3,10,4,3,14	550	49	7,55102040816327	370	0
GAL7_ECOLI	Galactose-1-phosphate uridylyltransferase	1gup/1guq	4,4,3,4,3,3,8,3,21,10,3,11,17,12,4,6,7,3,22,6,4,5,4,4,4,9,4	348	27	6,96296296296296	188	0
GAPN_STRMU	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	1euh/1qi1/1qi6/2esd/2euh/2id2/2qe0	3,3,7,6,20,17,12,22,5,3,3,9,6,3,12,5,14,4,10,6,10,4,5,13,4,10,16,3,16,4,5,3,10,10,10,10,8,3,7,9	475	40	8,25	330	0
GAPR1_HUMAN	Golgi-associated plant pathogenesis-related protein 1	1smb/4aiw/5vhg	19,17,3,9,9,5,3,7,8,9,5	154	11	8,54545454545454	94	1
GBB1_BOVIN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	1b9x/1b9y/1gg2/1got/1gp2/1tbg/1xhm/5kdo/6b20	22,4,6,6,8,6,7,3,6,8,6,3,6,8,6,3,5,6,6,8,5,6,6,8,5,6,6,8,3,5,5,3,6,4,5,3,5	340	37	6	222	0
GBRAP_HUMAN	Gamma-aminobutyric acid receptor-associated protein	1gnu/1klv/1km7/1kot/3d32/3dow/3wim/4xc2/6hb9/7bv4	5,14,8,5,11,4,4,8,3,10	117	10	7,2	72	0
GCH4_NEIG1	GTP cyclohydrolase FolE2	3d2o/5k95/5k9g	17,15,9,15,16,15,15,6,3,14,9,4,13,14,10,11	257	16	11,625	186	0
GFRP_RAT	GTP cyclohydrolase 1 feedback regulatory protein	1is7/1jg5/1wpl	8,3,4,6,3,6,10,8,7	84	9	6,11111111111111	55	0
GLBD_MOLAR	Globin D, coelomic	1hlm	14,11,19,15,14,12,4	159	7	12,7142857142857	89	0
GLBF1_EPTBU	Globin-F1	1it2/1it3	3,15,15,6,3,3,18,17,12,15	146	10	10,7	107	0
GLBH_CAEEL	Globin-like protein	2wtg/2wth	11,4,17,6,5,20,15,3,13,24	159	10	11,8	118	0
GLBN_CERLA	Neural hemoglobin	1kr7/1v07/2vyy/2vyz/2xkg/2xkh/2xki/4avd/4ave/4f68/4f69/4f6b/4f6d/4f6f/4f6g/4f6i/4f6j	15,6,6,19,9,17,8	110	7	11,4285714285714	80	0
GLGC_AGRFC	Glucose-1-phosphate adenylyltransferase	6v96/6v99/6v9a	4,7,7,3,3,3,9,6,10,3,7,3,6,4,3,9,11,10,4,6,9,12,13,8,5,4,9,3,3,3,4,4,7,4,4,7,7,4,7,3,3,5	420	42	5,85714285714286	246	0
GLRX_BPT4	Glutaredoxin	1aaz/1aba/1de1/1de2	5,12,6,5,11,3,4,7	87	8	6,625	53	1
GM4D_PSEAE	GDP-mannose 4,6-dehydratase	1rpn	5,12,6,5,3,5,11,5,4,8,13,8,4,5,20,6,13,4,3,13,3,3,3,10,3,3,3,7,18	323	29	7,10344827586207	206	0
